ARTIFACT_NUM,TYPE_num,WEAT_num,SiO2,Na2O,K2O,CaO,MgO,Al2O3,Fe2O3,CuO,PbO,BaO,P2O5,SrO,SnO2,SO2
20,0,0,18.0615509097073,-21.6027030927705,14.0984599873999,-21.6027030927705,-21.6027030927705,16.1365659050218,14.8530599471735,16.00539084285,16.6709646965058,17.6000761168091,16.1901501511559,-21.6027030927705,-21.6027030927705,-21.6027030927705
21,1,0,16.4455748520232,-23.9377194552714,-23.9377194552714,13.6556218418741,12.304784792591,13.9288690205423,12.9688238889928,13.2937773562418,12.1059339338458,12.7839674765957,12.2012441136501,-23.9377194552714,-23.9377194552714,-23.9377194552714
22,1,1,19.8064752156542,-20.7627638801082,14.979784416225,15.7877071113774,14.8346024063805,16.5336524775043,14.2310673845103,14.6830525082533,-20.7627638801082,-20.7627638801082,13.7202417607443,-20.7627638801082,-20.7627638801082,-20.7627638801082
23,0,1,16.0962983222876,14.1806019518288,-23.9324426431147,11.4180635654425,11.7687204370557,12.4618676176156,-23.9324426431147,13.206484133405,14.9432469268856,14.584382139572,-23.9324426431147,11.0025481214808,-23.9324426431147,-23.9324426431147
24,0,0,18.204959751897,-21.302552780007,-21.302552780007,13.9860780248321,-21.302552780007,15.2048346253423,-21.302552780007,16.8764497827283,18.1132124098772,18.0080044029889,12.7749877527373,14.6467899296389,-21.302552780007,-21.302552780007
25,0,1,13.6809178322754,10.5940161715831,-26.2868847420677,9.29473318745288,-26.2868847420677,10.3986225332218,10.1950235779806,9.87009733235644,13.2193746568402,11.6513855017172,8.09603744022779,8.14733073461534,-26.2868847420677,-26.2868847420677
26,0,1,14.9132273093192,-24.1156028394125,-24.1156028394125,12.2926936632926,-24.1156028394125,11.571375605766,-24.1156028394125,14.2860703495868,15.3134572454605,15.4015685929465,13.0690835542568,11.1295428534869,-24.1156028394125,12.6009950229471
26,0,1,10.6117461547878,-26.7456309026144,8.38173175462858,10.3999625652635,-26.7456309026144,9.46353692498031,-26.7456309026144,10.5789563319648,12.696549639609,12.8661457394809,11.0964264984495,8.81998668555974,-26.7456309026144,12.0674813157336
27,1,1,22.367660988912,-18.2055765992366,-18.2055765992366,17.7762013861624,17.2218906504567,18.7583595430242,16.2286388774464,18.2698592063061,-18.2055765992366,-18.2055765992366,16.8164255423485,-18.2055765992366,-18.2055765992366,-18.2055765992366
28,0,1,9.12688239505265,-31.1374544783296,3.55912526282092,5.19886852475035,4.90619891078753,6.45376141950354,4.01460079150375,3.79753628626592,7.74761382395716,6.30244360276059,4.94541962394081,2.78593537458744,3.43652294072859,-31.1374544783296
29,0,1,8.76533493471843,4.53406799662925,3.41347680124236,5.70937290608561,5.01622572552567,7.28050244073977,4.40672857425265,4.31634451278438,7.12786154576466,5.325485398622,3.72585148628452,3.23115524444841,-31.4262037835489,-31.4262037835489
30,0,0,13.0046840379084,-26.5752802066781,9.81196288682913,10.9702258841932,9.44817047512153,10.9385490275396,10.219789271123,-26.5752802066781,13.1375600032073,11.799545732285,-26.5752802066781,8.41855105794037,8.5520824505649,-26.5752802066781
30,0,0,13.0861241196399,-26.5665534983418,-26.5665534983418,10.9216631600193,8.80375533751163,10.8277670742521,10.4850578111754,-26.5665534983418,13.1078204307158,11.8140864104868,9.82068959516547,8.74313071569519,8.65611933870556,-26.5665534983418
31,0,0,13.7940652730935,-26.4378782910883,-26.4378782910883,10.0757787272746,9.48924128177294,10.74039782422,11.1296551221013,8.78479454595906,12.412161199852,10.8354156491034,10.0882012472732,8.40180229370296,-26.4378782910883,-26.4378782910883
32,0,0,16.8774055600519,-23.4105916085636,11.0724140322889,11.8565329910546,-23.4105916085636,13.4917233995911,12.6330617805536,10.4257868673639,15.6167214728733,14.2182070004187,10.8611049386217,-23.4105916085636,-23.4105916085636,-23.4105916085636
33,0,0,16.9048901237691,-23.4630283631634,10.6835050410679,12.1343379233254,12.5806250259538,13.4350403541099,-23.4630283631634,11.8256024416758,15.3631640790467,13.8475726294411,10.5404041974272,-23.4630283631634,-23.4630283631634,-23.4630283631634
34,0,1,13.4732670981019,-26.1477753690959,8.50958365890139,9.64741666072278,-26.1477753690959,10.3783041692656,9.14085543574325,10.3079876708481,13.7364050237444,12.1984631130153,8.81706835864935,8.3817502873915,-26.1477753690959,-26.1477753690959
35,0,0,19.3538863258554,-20.8780572383264,-20.8780572383264,14.1980121245291,-20.8780572383264,15.5302392643787,13.3936393088589,13.3330146870425,18.2589087526836,16.9025473835239,14.2980955830861,-20.8780572383264,-20.8780572383264,-20.8780572383264
36,0,1,11.2304689101185,8.34990485060534,5.58628479834832,6.55814538137728,-28.491255734396,8.02240128396688,6.41296337153278,7.16673517390916,11.280738177716,9.93471771573405,4.89313761778837,6.03826992209137,-28.491255734396,-28.491255734396
37,0,0,13.6587668565193,-26.4812290974826,8.0927483215756,9.44589047537859,-26.4812290974826,10.5630561719424,-26.4812290974826,10.6643643703953,12.4096565568701,11.8984441607148,9.94086072735479,8.3912413101316,-26.4812290974826,10.8598874390478
38,0,1,13.2657102807628,10.0934096835436,-26.2723272047427,9.38566370356251,-26.2723272047427,10.7152320832816,8.53345182837288,9.4566154395348,13.6694530846105,12.0526876409169,9.0373570092943,8.87972806509071,-26.2723272047427,-26.2723272047427
39,0,1,18.1225610390124,-21.1887583391424,-21.1887583391424,14.959255065299,-21.1887583391424,14.1617478694148,-21.1887583391424,14.7270616784648,18.9662605965311,16.8317500028795,15.003315055093,14.36059872816,-21.1887583391424,-21.1887583391424
40,0,1,17.740421040702,-21.1192396910225,-21.1192396910225,15.5503521289612,-21.1192396910225,14.1259060018769,13.263682491273,-21.1192396910225,19.1759044491238,16.8250275722348,15.4953932446804,14.5387512172827,-21.1192396910225,-21.1192396910225
41,0,1,9.77177994326339,-29.1874796749285,6.03519316211885,8.45757945492552,7.86047532338555,8.05914601818104,7.43838933404135,5.19544250736703,10.643086908574,9.13446611461369,8.86572912840435,6.10115112991065,-29.1874796749285,-29.1874796749285
42,0,1,11.1077208838833,8.91826937327886,5.2736901780615,6.93508782942631,7.25698785918843,8.43210803389259,-28.8728432261698,8.15288863535954,10.2563831405012,9.51932418782983,4.64508151863912,6.1209880384487,-28.8728432261698,-28.8728432261698
42,0,1,18.4643753398291,16.2630511959899,13.4762778387582,-21.5175534258603,14.6745199683751,16.2595238554719,-21.5175534258603,15.5267318435647,17.5278143084884,16.9130262046846,-21.5175534258603,-21.5175534258603,-21.5175534258603,-21.5175534258603
43,0,1,14.5409546604646,-24.021201327869,-24.021201327869,13.6787735595811,11.9059182449922,12.8333822774644,11.7480152155464,13.699548622156,16.1142934932521,14.0089556072687,-24.021201327869,11.5761649586197,-24.021201327869,-24.021201327869
43,0,1,12.40192573742,-26.7190399122436,-26.7190399122436,11.1809114672392,9.27332018248604,10.551325768169,9.65391722401619,9.73672312770043,13.1257049215945,10.5063406722522,11.8763996555011,8.56959089259556,-26.7190399122436,-26.7190399122436
44,0,1,13.7813539057889,10.7931663621356,8.06531353373721,10.4355572752051,-26.3689019429458,12.2155657278976,9.41338668203691,8.83078137587679,12.2855562628347,11.3272488480659,-26.3689019429458,8.3276777982047,-26.3689019429458,-26.3689019429458
45,0,0,13.9077726556506,10.7706452530119,7.58504421702858,9.61796574307352,9.49121403743437,11.4017570426524,-26.2513342588989,9.15744085778233,12.5642826570642,12.1865714117382,-26.2513342588989,8.32264316015936,-26.2513342588989,-26.2513342588989
46,0,0,16.3462471390837,-23.7085503463294,10.9488086816678,-23.7085503463294,12.8479266692164,13.9016334542106,-23.7085503463294,12.0737382786533,15.5639291985091,14.6436702074593,10.7256651303536,11.4911329724932,-23.7085503463294,-23.7085503463294
47,0,0,11.1453069951685,8.74196423808186,5.96507443394269,7.0636867226108,6.70865246812953,8.3213637059086,-28.8407045991728,6.77216587385186,10.4376979639688,9.42540783845907,4.90036369695026,7.04042986044653,-28.8407045991728,-28.8407045991728
48,0,1,8.37928361610891,4.17964104018219,3.26335030830804,5.43952147644642,4.83456700792194,7.01652411312737,4.43234339373794,-31.6408687976208,7.15708204376393,6.39202786525809,4.49809477130072,3.01649023037651,4.67281172870946,-31.6408687976208
49,0,1,12.6174071713817,-26.7862743223595,-26.7862743223595,10.7790780648837,9.64264146754828,10.9400674409313,10.2653369871576,8.9007041228189,12.7890197444451,11.0656678379369,11.6643241750759,8.48085027725864,-26.7862743223595,-26.7862743223595
49,0,1,11.0201719010708,-29.0236985042104,5.81598208058078,7.75232277861994,7.20227644170067,8.8917570618083,7.25897178537721,6.22144718868894,10.1563182882004,8.45265561884076,8.48321028716273,5.81598208058078,-29.0236985042104,-29.0236985042104
50,0,1,12.4158362313881,-26.5170771867726,-26.5170771867726,10.6865971191414,8.77155361806657,10.1525146332111,8.41791357782299,9.64879383506885,13.3107658362629,12.1798181669518,11.3734549707937,9.11106075838293,-26.5170771867726,-26.5170771867726
50,0,1,15.8924192397126,-23.9583409848831,-23.9583409848831,13.2231454060554,11.4691262648102,13.5108274785072,-23.9583409848831,11.7286374602953,15.5066391571914,13.9130823109851,13.9321911726832,10.6156364341751,-23.9583409848831,-23.9583409848831
51,0,1,9.99250065149772,-29.2543056020224,-29.2543056020224,8.06471058750737,6.9633010942182,8.44757586369829,6.9633010942182,7.10415852693479,10.4842093128862,8.97988337628018,8.88121184877315,5.84773924723631,6.03432520281673,-29.2543056020224
51,0,1,17.7268785532899,-21.3778265755019,-21.3778265755019,16.3009324727979,15.0373903700477,15.5861095667589,13.7983262459105,14.3781447411635,18.6042969890582,-21.3778265755019,16.8348805139848,-21.3778265755019,-21.3778265755019,-21.3778265755019
52,0,1,10.3340009199915,7.28480557656864,-28.9576986712937,7.90573454931679,6.48811771706786,7.23437472294175,5.61627874776454,6.72927977388475,10.9449987984607,9.24235730063944,8.8281737414914,6.26497416575365,-28.9576986712937,-28.9576986712937
53,0,1,13.9069230351381,10.8652241287023,7.54609170009446,9.50490525398568,9.88439487569059,11.5550764133654,-26.290286775833,9.13718047386037,12.3678384674268,11.9494794617677,-26.290286775833,8.44403329330042,-26.290286775833,-26.290286775833
54,0,1,12.5524535983253,-26.5948892058509,8.30932990007785,10.608785100063,9.69562426119774,10.8718725175088,-26.5948892058509,9.26243460507472,13.4644262234538,11.4003723534362,10.8933274525101,9.32093081175633,-26.5948892058509,-26.5948892058509
54,0,1,20.0499618162861,-18.8333546607352,-18.8333546607352,-18.8333546607352,17.3146587437062,18.5050258959764,-18.8333546607352,17.5029683423448,21.2786414880651,-18.8333546607352,19.8585989250784,17.323627413689,-18.8333546607352,-18.8333546607352
55,0,0,18.6429214204565,15.7478456964267,-21.2927563275821,14.8731146942593,-21.2927563275821,15.1224606179676,-21.2927563275821,14.6000741718005,18.244977437344,16.8240689902013,13.7010749370364,-21.2927563275821,-21.2927563275821,-21.2927563275821
56,0,1,20.5848556948459,-18.8312526070678,-18.8312526070678,17.403021141658,-18.8312526070678,17.8275864211396,-18.8312526070678,16.9766784485283,20.93205189483,19.9500097853931,18.1445648630798,-18.8312526070678,-18.8312526070678,-18.8312526070678
57,0,1,23.0395598429064,-16.2396298119721,-16.2396298119721,20.0740507143581,-16.2396298119721,20.5833484539461,-16.2396298119721,19.9524435822634,23.6129058236537,22.6547300786488,-16.2396298119721,-16.2396298119721,-16.2396298119721,-16.2396298119721
58,0,1,10.2752065543012,-29.1825604417447,5.78228328600054,8.11099468358681,6.6253706138514,8.11955393698248,6.71027005763789,8.00212595192454,10.5335889222359,8.89710493112498,9.057205795856,5.43397659173233,-29.1825604417447,-29.1825604417447
